asin,product_title,category,product_price,product_original_price,currency,discount,product_star_rating,product_num_ratings,product_num_offers,is_prime,is_best_seller,is_amazon_choice,climate_pledge_friendly,product_url,product_photo,delivery,scraped_at,price_inr,original_price_inr,rating,num_ratings
B0GZH4QV3T,"IKALL N11 Pro 7” Android Tablet – 2GB RAM, 16GB Storage (Expandable), WiFi Enabled | 3000mAh Battery | Dual Camera | Compact &amp; Lightweight Tablet for Entertainment &amp; Learning (Black)",tablet,3949,5999,INR,34.20%,1.0,1,1,False,False,False,False,https://www.amazon.in/dp/B0GZH4QV3T,https://m.media-amazon.com/images/I/51iOISUkCqL._AC_UY654_QL65_.jpg,"FREE delivery Mon, 8 JunOnly 1 left in stock.",05-06-2026,3949.0,5999.0,1.0,1
B0G1C13SB3,"Samsung Galaxy Tab A11+ [Smartchoice], 27.82 cm (11 inch) Display, 6 GB RAM, 128 GB Storage, 90Hz Refresh Rate, AI with Google Gemini, Dolby Atmos, Quad Speakers, Wi-Fi Tablet, Gray",tablet,25999,27999,INR,7.10%,4.5,199,1,False,False,False,False,https://www.amazon.in/dp/B0G1C13SB3,https://m.media-amazon.com/images/I/61r4lmS91hL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,25999.0,27999.0,4.5,199
B0GQV514CT,"Apple iPad Air 27.59 cm (11″) (M4): Liquid Retina Display, 128 GB, 12MP Front/Back Camera, Wi-Fi 7 with Apple N1, Touch ID, All-Day Battery Life — Purple",tablet,61699,64900,INR,4.90%,4.7,39,1,False,False,False,False,https://www.amazon.in/dp/B0GQV514CT,https://m.media-amazon.com/images/I/711eFlEEuKL._AC_UY654_QL65_.jpg,"FREE delivery Mon, 8 JunOr fastest delivery Sun, 7 Jun",05-06-2026,61699.0,64900.0,4.7,39
B0G2RVGCGC,"Lenovo Idea Tab Plus with Pen |Wifi +5G |12.1&quot; 2.5K Display, 800nits Peak Brightness |8GB RAM + 256GB ROM (Expandable upto 2TB)| MediaTek Dimensity 6400| 10200mAh|4 Speakers with Dolby Atmos|Luna Grey",tablet,31999,41000,INR,22.00%,4.3,70,1,False,False,False,False,https://www.amazon.in/dp/B0G2RVGCGC,https://m.media-amazon.com/images/I/81R5CG+S5LL._AC_UY654_QL65_.jpg,,05-06-2026,31999.0,41000.0,4.3,70
B0CG89T15H,"ECOPAD Android 13 Tablet 2023 - 10 Inch With 6GB RAM, 64GB ROM, 1TB Expanded, Quad-Core, 2 in 1 With Keyboard Mouse, Wi-Fi 6, Bluetooth, GMS Certified IPS Touch Screen - Black Set",tablet,9635,,INR,,4.0,2500,1,False,False,False,False,https://www.amazon.in/dp/B0CG89T15H,https://m.media-amazon.com/images/I/71TIm-ACq-L._AC_UY654_QL65_.jpg,"FREE delivery Thu, 18 Jun",05-06-2026,9635.0,,4.0,2500
B0D6G4CVZ7,"Lenovo Tab Plus with Octa JBL Hi-Fi Speakers| 8 GB RAM, 128 GB ROM| 11.5 Inch, 2K, 90 Hz Refresh| Wi-Fi Tablet| Android 14| 45 W Fast Charger| Built-in Kickstand| Color: Luna Grey",tablet,21999,32000,INR,31.30%,4.5,2070,1,False,False,False,False,https://www.amazon.in/dp/B0D6G4CVZ7,https://m.media-amazon.com/images/I/61ZEkMXevXL._AC_UY654_QL65_.jpg,"FREE delivery Tue, 9 Jun",05-06-2026,21999.0,32000.0,4.5,2070
B0F4QYKYND,"HOTTABLET Tablet 7 Inch Android 14.0 with Protective Case, 8GB (4+4GB Expand) RAM+32GB ROM, IPS Screen, Dual Camera, Bluetooth 5.0 WiFi Tab (Gray)",tablet,6162.97,,INR,,3.7,805,14,False,False,False,False,https://www.amazon.in/dp/B0F4QYKYND,https://m.media-amazon.com/images/I/614iNOJcFqL._AC_UY654_QL65_.jpg,,05-06-2026,6162.97,,3.7,805
B0FJG2TL3C,"Lenovo Idea Tab Smartchoice with Pen|5G + Wi-Fi|11 Inch,2.5K Display, 500 Nits Brightness|8GB RAM + 256GB ROM(Expandable Up to 2 TB)|Mediatek Dimensity 6300|Android 15|4-Speakers with Dolby Atmos,Grey",tablet,26999,29000,INR,6.90%,4.3,639,1,False,False,False,False,https://www.amazon.in/dp/B0FJG2TL3C,https://m.media-amazon.com/images/I/811f0wwClAL._AC_UY654_QL65_.jpg,,05-06-2026,26999.0,29000.0,4.3,639
B0GDQ26XZB,"Redmi Pad 2 Pro [Smartchoice] | 12000mAh | Snapdragon 7s Gen 4 | 12.1-inch,2.5K Display |83+ Days Standby |HyperOS 2 |120Hz |Dolby Vision Atmos |Wi-Fi 6 |AI Powered | 8GB, 128GB | Quick Silver",tablet,26999,29999,INR,10.00%,4.2,130,1,False,False,False,False,https://www.amazon.in/dp/B0GDQ26XZB,https://m.media-amazon.com/images/I/71SIULlPnYL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,26999.0,29999.0,4.2,130
B0CTH1JX6P,"IWEGGO Android 15 Tablet, 10 inch 12GB RAM+64GB ROM+1TB Expandable, 1.8Ghz Quad-core Processor, 2 in 1 Tablets with Keyboard Case Mouse Stylus, 5G Wifi, 8MP Dual Camera, 1280*800 HD Screen Tablet Blue",tablet,9860.76,24823,INR,60.30%,3.9,1288,7,False,False,False,False,https://www.amazon.in/dp/B0CTH1JX6P,https://m.media-amazon.com/images/I/71uAB45BlfL._AC_UY654_QL65_.jpg,"FREE delivery Tue, 16 Jun",05-06-2026,9860.76,24823.0,3.9,1288
B0GGZNTXC4,"Motorola Pad 60 Neo (Blue, 8 GB RAM, 128 GB ROM)",tablet,20000,25999,INR,23.10%,3.6,25,10,False,False,False,False,https://www.amazon.in/dp/B0GGZNTXC4,https://m.media-amazon.com/images/I/51EkQx+8F7L._AC_UY654_QL65_.jpg,"FREE delivery Mon, 8 JunOr fastest delivery Tomorrow, 6 Jun",05-06-2026,20000.0,25999.0,3.6,25
B0GWM9X76Q,"DOMO Slate SL39 10.1-Inch 4G Tablet PC, inbuilt Storage, 4GB RAM + 32GB,1TB Expandable, Dual SIM Slot, Octa Core CPU, GPS, Bluetooth (Green)",tablet,7550,24990,INR,69.80%,5.0,1,1,False,False,False,False,https://www.amazon.in/dp/B0GWM9X76Q,https://m.media-amazon.com/images/I/51tYThDW5AL._AC_UY654_QL65_.jpg,"FREE delivery Wed, 10 Jun",05-06-2026,7550.0,24990.0,5.0,1
B0GWHYQW77,"Lenovo Idea Tab Pro Gen 2 with Pen Plus | 13&quot; Display, 3.5K Resolution, 144Hz Refresh | 8GB, 256GB | Snapdragon 8s Gen 4 | 10200mAh | 4 JBL Speakers| USB 3.0 with DP-Out | Wi-Fi 7 | Luna Grey",tablet,39999,70000,INR,42.90%,4.4,58,1,False,False,False,False,https://www.amazon.in/dp/B0GWHYQW77,https://m.media-amazon.com/images/I/815gFtA2UVL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,39999.0,70000.0,4.4,58
B0GP6YWSY2,"Lenovo {Smartchoice} Idea Tab Pro with Pen Plus &amp; Keyboard|12.7&quot; 3K Display|144 Hz Refresh|12 GB RAM, 256 GB ROM| AI-Enabled| MediaTek Dimensity 8300|4 JBL Speakers|10200 mAh Battery with 45 W Charger",tablet,39999,58000,INR,31.00%,4.3,7,1,False,False,False,False,https://www.amazon.in/dp/B0GP6YWSY2,https://m.media-amazon.com/images/I/61GfoVkq4XL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,39999.0,58000.0,4.3,7
B0DW49RMHR,"XIAOMI Pad 7 Nano Texture Display [Smartchoice] | Snapdragon 7+ Gen 3| 3.2K Display (28.44 cm /11.2&quot;) Tablet| 12GB, 256GB| Anti-Reflective| Anti-Glare| HyperOS 2| Dolby Vision Atmos |Sage Green",tablet,32999,39999,INR,17.50%,4.5,2102,1,False,False,False,False,https://www.amazon.in/dp/B0DW49RMHR,https://m.media-amazon.com/images/I/81Zu0NE4SJL._AC_UY654_QL65_.jpg,,05-06-2026,32999.0,39999.0,4.5,2102
B0919NL1HZ,"Lenovo M8 HD 2nd Gen with Wi-Fi (8 Inch, 3GB, 32 GB) [Year-2020], Grey",tablet,10999,17999,INR,38.90%,4.1,1130,1,False,False,False,False,https://www.amazon.in/dp/B0919NL1HZ,https://m.media-amazon.com/images/I/71WFkiiL5CS._AC_UY654_QL65_.jpg,,05-06-2026,10999.0,17999.0,4.1,1130
B0CKLCYJFB,"Baatu Enable Tablet - Parental Control Tab for Kids (10.1 inch) | Screen Time Monitor, App Blocker, Content Monitor &amp; Location Tracking | 6000 mAH Battery | 4G &amp; WiFi Calling | 4GB RAM, 64 GB ROM",tablet,8349,15999,INR,47.80%,3.6,146,1,False,False,False,False,https://www.amazon.in/dp/B0CKLCYJFB,https://m.media-amazon.com/images/I/715AM7dDeoL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,8349.0,15999.0,3.6,146
B0D7N23QKD,"OnePlus Pad 2 (12.1 Inch),12GB RAM, 256GB Storage Snapdragon 8 Gen 3,144Hz Refresh Rate, 6 Speakers, 3K 12.1 Display, AI Features, 9610 mAh Battery, Wi-Fi with Cellular Data Sharing [Nimbus Gray]",tablet,35999,47999,INR,25.00%,4.5,939,1,False,False,False,False,https://www.amazon.in/dp/B0D7N23QKD,https://m.media-amazon.com/images/I/61tslaYWLjL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,35999.0,47999.0,4.5,939
B0FCR8HZVF,"Lenovo Yoga Tab Plus Smartchoice AI Tablet with Pen+Keyboard |12.7&quot; Display, 3K Resolution, 144 Hz|16GB RAM, 256GB ROM| Snapdragon 8 Gen 3|10200 mAh|6 Speakers| USB 3.0 with DP-Out|1Year ADP Free|Teal",tablet,54999,79000,INR,30.40%,4.4,291,1,False,False,False,False,https://www.amazon.in/dp/B0FCR8HZVF,https://m.media-amazon.com/images/I/81mhinhy7UL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,54999.0,79000.0,4.4,291
B0BY2ZZ4SJ,"OnePlus Pad 29.49Cm LCD Display, 12Gb Ram,256Gb Storage, Mediatek Dimensity 9000, Android 13.1, 144Hz Refresh Rate, Dolby Vision Atmos, Wi-Fi with Cellular Data Sharing Tablet, Green",tablet,28999,39999,INR,27.50%,4.5,743,1,False,False,False,False,https://www.amazon.in/dp/B0BY2ZZ4SJ,https://m.media-amazon.com/images/I/61QnhDo0FEL._AC_UY654_QL65_.jpg,"FREE delivery Mon, 8 Jun",05-06-2026,28999.0,39999.0,4.5,743
B0DZ79Q1DB,"Apple iPad 11″: A16 chip, 27.69 cm (11″) Model, Liquid Retina Display, 128GB, Wi-Fi 6, 12MP Front/12MP Back Camera, Touch ID, All-Day Battery Life — Silver",tablet,34400,34900,INR,1.40%,4.6,1602,1,False,False,False,False,https://www.amazon.in/dp/B0DZ79Q1DB,https://m.media-amazon.com/images/I/61qYkM2gvSL._AC_UY654_QL65_.jpg,,05-06-2026,34400.0,34900.0,4.6,1602
B0GX6Q2NBS,"OnePlus Pad 4, Snapdragon® 8 Elite Gen 5 Platform, 33.53cm 13.2&quot; 3.4K Screen, 144Hz Adaptive, 8 Speakers, AI Powered, PC-Level Productivity, 13,380 mAh Battery, 12GB + 512GB, WiFi,Dune Glow",tablet,64999,67999,INR,4.40%,4.2,41,1,False,False,False,False,https://www.amazon.in/dp/B0GX6Q2NBS,https://m.media-amazon.com/images/I/61tTZgq1OIL._AC_UY654_QL65_.jpg,,05-06-2026,64999.0,67999.0,4.2,41
B0GWMPF9PM,"DOMO Slate SL39 10.1-Inch 4G Tablet PC, inbuilt Storage, 4GB RAM + 32GB,1TB Expandable, Dual SIM Slot, Bluetooth, Octa Core CPU, GPS, (Green)",tablet,7550,24990,INR,69.80%,3.0,9,1,False,False,False,False,https://www.amazon.in/dp/B0GWMPF9PM,https://m.media-amazon.com/images/I/51SvYkHmEcL._AC_UY654_QL65_.jpg,,05-06-2026,7550.0,24990.0,3.0,9
B0GX6W5XYT,"OnePlus Pad 4, Snapdragon® 8 Elite Gen 5 Platform, 33.53cm 13.2&quot; 3.4K Screen, 144Hz Adaptive, 8 Speakers, AI Powered, PC-Level Productivity, 13,380 mAh Battery, 8GB + 256GB, WiFi,Sage Mist",tablet,59999,62999,INR,4.80%,4.2,41,1,False,False,False,False,https://www.amazon.in/dp/B0GX6W5XYT,https://m.media-amazon.com/images/I/61hqS5gsaBL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,59999.0,62999.0,4.2,41
B0GQTJDRSL,"Acer Iconia 5G Tablet|11.45&quot; 2.2k”90Hz IPS Display, MediaTek 8791 Processor, 8GB RAM + 128GB Storage, 16MP Rear+8MP Front Camera,Wi-Fi + 5G Volte, Android 15,BT 5.2, Slim Metal Body,Silver",tablet,25499,44999,INR,43.30%,3.6,65,1,False,False,False,False,https://www.amazon.in/dp/B0GQTJDRSL,https://m.media-amazon.com/images/I/71Le3xG8GUL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,25499.0,44999.0,3.6,65
B0DZCB3G9Q,"Lenovo {Smartchoice} Idea Tab Pro with Pen Plus|12.7&quot; 3K Display|144 Hz Refresh|12 GB RAM, 256 GB ROM| AI-Enabled| MediaTek Dimensity 8300|Quad JBL Speakers|10200 mAh Battery with 45 W Charger|WiFi 6e",tablet,33999,48999,INR,30.60%,4.4,787,1,False,False,False,False,https://www.amazon.in/dp/B0DZCB3G9Q,https://m.media-amazon.com/images/I/71i8sUwTjoL._AC_UY654_QL65_.jpg,,05-06-2026,33999.0,48999.0,4.4,787
B0FVXV5Z8W,"Motorola Pad 60 Neo (Pantone Bronze Green, 8GB RAM, 128GB Storage)",tablet,25790,28000,INR,7.90%,3.8,58,1,False,False,False,False,https://www.amazon.in/dp/B0FVXV5Z8W,https://m.media-amazon.com/images/I/41R0UrIugyL._AC_UY516_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,25790.0,28000.0,3.8,58
B0GGB63MFD,"IKALL N16 Pro Smart Tablet – 8 Inch HD Display, Octa Core Processor, 4GB RAM + 32GB ROM, Android 12, 4G Voice Calling, Long-Lasting 5000mAh Battery (Blue)",tablet,7199,8999,INR,20.00%,2.6,3,1,False,False,False,False,https://www.amazon.in/dp/B0GGB63MFD,https://m.media-amazon.com/images/I/61p+TSYFWXL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 Jun",05-06-2026,7199.0,8999.0,2.6,3
B0GMJMGKRC,"DOMO Slate SL39 4G Tablet 10.1 inch, 4GB RAM + 32GB ROM, 4G Connectivity, inbuilt Storage, 1TB Expandable, Dual SIM Slot, Bluetooth Octa Core CPU GPS, (Grey)",tablet,7550,24990,INR,69.80%,3.3,11,1,False,False,False,False,https://www.amazon.in/dp/B0GMJMGKRC,https://m.media-amazon.com/images/I/71u0DGAYYML._AC_UY654_QL65_.jpg,"FREE delivery Wed, 10 Jun",05-06-2026,7550.0,24990.0,3.3,11
B0CJ389HC1,"Samsung Galaxy Tab A9 22.10 cm (8.7 inch) Display, RAM 4 GB, ROM 64 GB Expandable, Wi-Fi+4G, Tablet, Dark Blue",tablet,18749,25999,INR,27.90%,4.0,238,1,False,False,False,False,https://www.amazon.in/dp/B0CJ389HC1,https://m.media-amazon.com/images/I/61zy47FDI3L._AC_UY654_QL65_.jpg,"FREE delivery Mon, 8 JunOr fastest delivery Tomorrow, 6 Jun",05-06-2026,18749.0,25999.0,4.0,238
B0GPVLKNN4,"XIAOMI Pad 8 [Smartchoice] Flagship Snapdragon 8s Gen 4 |11.2&quot; 3.2K Display | 8GB, 128GB | Ultra Slim Metal Design | 9200mAh Battery | 68 Bn+ Colours HyperAI | Wi-Fi 7 | Titanium Blue",tablet,35999,37999,INR,5.30%,4.4,39,1,False,False,False,False,https://www.amazon.in/dp/B0GPVLKNN4,https://m.media-amazon.com/images/I/71bh4WOxGkL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,35999.0,37999.0,4.4,39
B0DX234NWP,"XP-Pen Magic Note Pad 10.95&quot; Digital Note-Taking Tablet, Paper-Like LCD Display, 3-Color Modes, 16K Pressure Stylus (X3 Pro Pencil 2), 6+128GB, Android 14 – for Writing, Reading, PDF Notes &amp; Study",tablet,39995,79999,INR,50.00%,4.3,288,1,False,False,False,False,https://www.amazon.in/dp/B0DX234NWP,https://m.media-amazon.com/images/I/71ulpUdMaJL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,39995.0,79999.0,4.3,288
B0F29L7HJP,"Samsung Galaxy Tab S10 FE [Smartchoice], S Pen in-Box, 27.7 cm (10.9 inch) Display, AI Writing, Desktop Mode, Pre Loaded Pro Apps, 8 GB RAM, 128 GB Storage, Wi-Fi Tablet, Silver",tablet,49999,,INR,,4.5,242,1,False,False,False,False,https://www.amazon.in/dp/B0F29L7HJP,https://m.media-amazon.com/images/I/61ahZR6IjaL._AC_UY654_QL65_.jpg,"FREE delivery Thu, 11 Jun",05-06-2026,49999.0,,4.5,242
B0FN7431GX,"OnePlus Pad 3 World&#x27;s Fastest Snapdragon 8 Elite Processor, 13.2&quot; 3.4k Screen, 144Hz Adaptive Refresh Rate, 8 Speakers, AI, 12140 mAh Battery, 12 GB RAM + 256 GB ROM WiFi, Storm Blue",tablet,49999,,INR,,4.5,511,1,False,False,False,False,https://www.amazon.in/dp/B0FN7431GX,https://m.media-amazon.com/images/I/61Go+lQbhtL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,49999.0,,4.5,511
B0DHH9PWHJ,"Samsung Galaxy Tab S10 Plus [Smartchoice], S Pen in-Box, 31.5 cm (12.4 inch) Dynamic AMOLED 2X Display, 12 GB RAM, 256 GB Storage, Wi-Fi + 5G Tablet, Moonstone Gray",tablet,79999,117599,INR,32.00%,3.9,22,1,False,False,False,False,https://www.amazon.in/dp/B0DHH9PWHJ,https://m.media-amazon.com/images/I/71no1pL8qzL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,79999.0,117599.0,3.9,22
B0G823JLBV,"IKALL N12 7-Inch Android Tablet | 3GB RAM, 16GB ROM | 2MP Rear Camera | 3000mAh Battery | WiFi Tablet – Black",tablet,4099,5999,INR,31.70%,2.4,29,1,False,False,False,False,https://www.amazon.in/dp/B0G823JLBV,https://m.media-amazon.com/images/I/51ZTUgUrGEL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 Jun",05-06-2026,4099.0,5999.0,2.4,29
B0GDTRYXYF,"HAMMER Airflow Neo Earbuds with 80H Playtime, 13mm Titanium Driver, 40ms Gaming Mode, Fast Charging Buds, Type-C Charging, Voice Assistant, Lightweight Dual-Tone Design (Grey)",earbuds,599,2499,INR,76.00%,4.0,509,1,False,False,True,False,https://www.amazon.in/dp/B0GDTRYXYF,https://m.media-amazon.com/images/I/51vASaeUnxL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,599.0,2499.0,4.0,509
B0FC2YFSN4,"Boat Airdopes 219, 4Mics ENx, 40H Battery, Best in Segment for Calling, Stream Ad Free Music via App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Forest Sage)",earbuds,899,3990,INR,77.50%,3.9,5247,1,False,False,False,False,https://www.amazon.in/dp/B0FC2YFSN4,https://m.media-amazon.com/images/I/61oPWuyuT2L._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,899.0,3990.0,3.9,5247
B0GTVK1YFJ,"DuoPods Infinity True Wireless Earbuds, 70H Playtime, 3D Soundstage, AI-ENC HD Calls, 13mm Drivers, AAC Audio, Bluetooth 5.3, IPX4, Made in India",earbuds,899,4499,INR,80.00%,,0,1,False,False,False,False,https://www.amazon.in/dp/B0GTVK1YFJ,https://m.media-amazon.com/images/I/618JDj-dcyL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,899.0,4499.0,,0
B0FMDL81GS,"OnePlus Nord Buds 3r TWS Earbuds up to 54 Hours Playback, 2-mic Clear Calls, 3D Spatial Audio, AI Translation, 12.4mm Drivers, Dual-Device Connectivity, 47ms Low Latency - Ash Black",earbuds,1799,1999,INR,10.00%,4.3,45386,1,False,False,False,False,https://www.amazon.in/dp/B0FMDL81GS,https://m.media-amazon.com/images/I/51nBTTG3hNL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,1799.0,1999.0,4.3,45386
B0GY8PF9S6,"CMEE BURDS Earbuds Wireless Bluetooth 5.3 TWS Earphones with Full Touch Control, Built-in Microphone, Premium Sound Quality, Fast Stable Connection, Type C Charger",earbuds,349,1999,INR,82.50%,,0,1,False,False,False,False,https://www.amazon.in/dp/B0GY8PF9S6,https://m.media-amazon.com/images/I/31y9W3fHn1L._AC_UY654_QL65_.jpg,,05-06-2026,349.0,1999.0,,0
B0G2H4R5YB,"Kratos TW02 Ear Buds Wireless with 30H Playtime, Noise Isolation &amp; Clear Calls, Bluetooth Earbuds with Voice Assistant, Ear Buds with Bluetooth V 5.3 &amp; with Type C Fast Charging, IPX5 TWS Earphones",earbuds,498.88,1999,INR,75.00%,4.2,680,1,False,False,False,False,https://www.amazon.in/dp/B0G2H4R5YB,https://m.media-amazon.com/images/I/61KDQyXVAXL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 Jun on first orderOr fastest delivery Today 6 pm - 8 pm",05-06-2026,498.88,1999.0,4.2,680
B0FZD7ZJGD,"HAMMER Ultra Pods True Wireless Earbuds with in-Built Mic, 100H Standby Time, 1H Charging USB Type-C, 13mm Dynamic Drivers, 50H Playtime, BT v6.0 Connectivity, IPX5 Water Resistant (Beige)",earbuds,599,3499,INR,82.90%,3.7,1062,1,False,False,False,False,https://www.amazon.in/dp/B0FZD7ZJGD,https://m.media-amazon.com/images/I/51iBvJ8+cxL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,599.0,3499.0,3.7,1062
B0FHKHT717,"Philips TAT1269 Bluetooth Truly Wireless in Ear Earbuds with mic, 13mm Drivers, Bluetooth 5.4, 40H Playtime, IPX5, Fast Charging, Touch Controls, Voice Assistant, Mono Mode, LED Indicator (Deep Black)",earbuds,999,1999,INR,50.00%,3.9,691,1,False,False,False,False,https://www.amazon.in/dp/B0FHKHT717,https://m.media-amazon.com/images/I/61yj9oMhONL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,999.0,1999.0,3.9,691
B0C3ZYFZ77,"Boat Airdopes Joy, 35Hrs Battery, Fast Charge, IWP Tech, Low Latency, 2Mic ENx, Type-C Port, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic(Jet Black)",earbuds,799,3490,INR,77.10%,3.8,9699,1,False,False,False,False,https://www.amazon.in/dp/B0C3ZYFZ77,https://m.media-amazon.com/images/I/512jrg8-68L._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,799.0,3490.0,3.8,9699
B0F8BVSK21,"Boat Airdopes 141 Gen 2, 4 Mics ENx Tech, 48 Hrs Playback, Free Music Streaming, Fast Charge, Low Latency, IPX4, v5.4 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Active Black)",earbuds,799,3990,INR,80.00%,3.9,89370,1,False,False,False,False,https://www.amazon.in/dp/B0F8BVSK21,https://m.media-amazon.com/images/I/71O+4zDSk-L._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,799.0,3990.0,3.9,89370
B0FBR6HGXM,"realme Buds T200x True Wireless Earbuds with 12.4mm Dynamic Bass Drivers, 25 dB ANC, Quad Mic, 45ms Latency, Upto 48 Hrs Playback, Fast Charge, IP55 Rated, BT 5.4 (Pure Black)",earbuds,1329,2499,INR,46.80%,4.1,33124,1,False,False,False,False,https://www.amazon.in/dp/B0FBR6HGXM,https://m.media-amazon.com/images/I/61Ow0V-mzkL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,1329.0,2499.0,4.1,33124
B0G6M5B9KC,"Earbuds for One-Plus Nord CE 2 Lite Earbuds Original Like True Wireless Bluetooth in-Ear Headphones Earphones TWS with Mic, Touch Controls, Deep Bass, Sports (38 Hours Case, OPBR1)",earbuds,699,1999,INR,65.00%,2.0,2,1,False,False,False,False,https://www.amazon.in/dp/B0G6M5B9KC,https://m.media-amazon.com/images/I/51qx2aajpdL._AC_UY654_QL65_.jpg,"FREE delivery Wed, 10 Jun",05-06-2026,699.0,1999.0,2.0,2
B0FCMRVJKH,"OnePlus Buds 4 TWS Earbuds with Upto 55dB Real-time ANC, Adaptive Mode, Dual Drivers with DACs, 3D Audio, Upto 45hrs Music Playback, ,Dual-Device connectivity, 47ms Low Latency, Zen Green",earbuds,6099,6499,INR,6.20%,4.3,2468,1,False,False,False,False,https://www.amazon.in/dp/B0FCMRVJKH,https://m.media-amazon.com/images/I/61j7TE3NsuL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,6099.0,6499.0,4.3,2468
B0DXPNVSSB,"boAt Airdopes 101v2, 35H Battery, ENx Tech, 13mm Drivers, ASAP Charge, Flex-Fit Ear Tips,Stream Ad Free Music via App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Pitch Black)",earbuds,795,3990,INR,80.10%,3.8,926,5,False,False,False,False,https://www.amazon.in/dp/B0DXPNVSSB,https://m.media-amazon.com/images/I/6171ZvdTQ9L._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,795.0,3990.0,3.8,926
B0DFPKVGVC,"OnePlus Nord Buds 3 Truly Wireless Bluetooth Earbuds with up to 32dB Active Noise Cancellation, 10mins for 11Hours Fast Charging with Up to 43h Music Playback -Melodic White",earbuds,2599,2799,INR,7.10%,4.3,21134,1,False,False,False,False,https://www.amazon.in/dp/B0DFPKVGVC,https://m.media-amazon.com/images/I/51Xdv5a4cXL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,2599.0,2799.0,4.3,21134
